"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"남한산성면 하번천리 371",1,경기도 광주시 남한산성면 해공로 318,경기도 광주시 남한산성면 하번천리 371,37.43721872,127.2841902,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"천진암로968-6",1,경기도 광주시 퇴촌면 천진암로 968-6,경기도 광주시 퇴촌면 우산리 47,37.43716294,127.3563149,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"천진암로968-6",1,경기도 광주시 퇴촌면 천진암로 968-6,경기도 광주시 퇴촌면 우산리 47,37.43716294,127.3563149,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 338-9",1,경기도 광주시 이배재로 338-9,경기도 광주시 목현동 산35,37.43782818,127.2196646,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 338-9",1,경기도 광주시 이배재로 338-9,경기도 광주시 목현동 산35,37.43782818,127.2196646,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 338-9",1,경기도 광주시 이배재로 338-9,경기도 광주시 목현동 산35,37.43782818,127.2196646,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 338-9",1,경기도 광주시 이배재로 338-9,경기도 광주시 목현동 산35,37.43782818,127.2196646,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 338-9",1,경기도 광주시 이배재로 338-9,경기도 광주시 목현동 산35,37.43782818,127.2196646,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"모개미길 69",1,경기도 광주시 모개미길 69,경기도 광주시 목현동 603,37.43748394,127.2071813,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 하번천리 75",1,경기도 광주시 남한산성면 박진이길 36-2,경기도 광주시 남한산성면 하번천리 75,37.43730688,127.2887555,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로 894",1,경기도 광주시 퇴촌면 산수로 894,경기도 광주시 퇴촌면 원당리 153,37.4374413,127.3159475,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로 894",1,경기도 광주시 퇴촌면 산수로 894,경기도 광주시 퇴촌면 원당리 153,37.4374413,127.3159475,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로894",1,경기도 광주시 퇴촌면 산수로 894,경기도 광주시 퇴촌면 원당리 153,37.4374413,127.3159475,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로894",1,경기도 광주시 퇴촌면 산수로 894,경기도 광주시 퇴촌면 원당리 153,37.4374413,127.3159475,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로894",1,경기도 광주시 퇴촌면 산수로 894,경기도 광주시 퇴촌면 원당리 153,37.4374413,127.3159475,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로894",1,경기도 광주시 퇴촌면 산수로 894,경기도 광주시 퇴촌면 원당리 153,37.4374413,127.3159475,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"새오개길 27-2",1,경기도 광주시 새오개길 27-2,경기도 광주시 목현동 96-5,37.43760415,127.2294869,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"모개미길 73",1,경기도 광주시 모개미길 73,경기도 광주시 목현동 624-1,37.43766937,127.2066144,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"원당길43번길30",1,경기도 광주시 퇴촌면 원당길43번길 30,경기도 광주시 퇴촌면 원당리 234,37.43745161,127.3224452,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"원당길39번길7-1",1,경기도 광주시 퇴촌면 원당길39번길 7-1,경기도 광주시 퇴촌면 원당리 211,37.43736321,127.3195983,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 하번천리 429",1,,경기도 광주시 남한산성면 하번천리 429,37.43744569,127.2834679,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 하번천리 429",1,,경기도 광주시 남한산성면 하번천리 429,37.43744569,127.2834679,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 광지원리 273-2",1,경기도 광주시 남한산성면 회안대로 1275,경기도 광주시 남한산성면 광지원리 273-2,37.45594114,127.2522301,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 광지원리 273-2",1,경기도 광주시 남한산성면 회안대로 1275,경기도 광주시 남한산성면 광지원리 273-2,37.45594114,127.2522301,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 광지원리 273-2",1,경기도 광주시 남한산성면 회안대로 1275,경기도 광주시 남한산성면 광지원리 273-2,37.45594114,127.2522301,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 광지원리 273-2",1,경기도 광주시 남한산성면 회안대로 1275,경기도 광주시 남한산성면 광지원리 273-2,37.45594114,127.2522301,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 광지원리 273-2",1,경기도 광주시 남한산성면 회안대로 1275,경기도 광주시 남한산성면 광지원리 273-2,37.45594114,127.2522301,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"천진암로522번길98-9",1,경기도 광주시 퇴촌면 천진암로522번길 98-9,경기도 광주시 퇴촌면 관음리 722-8,37.45578909,127.3225288,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"천진암로634-1",1,경기도 광주시 퇴촌면 천진암로 634-1,경기도 광주시 퇴촌면 관음리 351-2,37.4558789,127.3335938,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"천진암로634-1",1,경기도 광주시 퇴촌면 천진암로 634-1,경기도 광주시 퇴촌면 관음리 351-2,37.4558789,127.3335938,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 96",1,경기도 광주시 남한산성면 불당길 96,경기도 광주시 남한산성면 불당리 111,37.45624223,127.2068707,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 96",1,경기도 광주시 남한산성면 불당길 96,경기도 광주시 남한산성면 불당리 111,37.45624223,127.2068707,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"천진암로522번길94",1,경기도 광주시 퇴촌면 천진암로522번길 94,경기도 광주시 퇴촌면 관음리 725-4,37.45604403,127.3229899,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 63",1,경기도 광주시 남한산성면 불당길 63,경기도 광주시 남한산성면 불당리 238,37.45624778,127.2103972,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 63",1,경기도 광주시 남한산성면 불당길 63,경기도 광주시 남한산성면 불당리 238,37.45624778,127.2103972,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 82-10",1,경기도 광주시 남한산성면 불당길 82-10,경기도 광주시 남한산성면 불당리 90,37.45631756,127.208701,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 82-10",1,경기도 광주시 남한산성면 불당길 82-10,경기도 광주시 남한산성면 불당리 90,37.45631756,127.208701,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 82-10",1,경기도 광주시 남한산성면 불당길 82-10,경기도 광주시 남한산성면 불당리 90,37.45631756,127.208701,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 불당리106",1,경기도 광주시 남한산성면 불당길 96-2,경기도 광주시 남한산성면 불당리 106,37.45629857,127.2067851,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 82-28",1,경기도 광주시 남한산성면 불당길 82-28,경기도 광주시 남한산성면 불당리 108,37.45646234,127.2074448,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 상번천리 산34-7",1,경기도 광주시 남한산성면 내곡길 163-11,경기도 광주시 남한산성면 상번천리 산34-7,37.45624713,127.2728915,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"내곡길 163-11",1,경기도 광주시 남한산성면 내곡길 163-11,경기도 광주시 남한산성면 상번천리 산34-7,37.4552214,127.2738743,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 82-12",1,경기도 광주시 남한산성면 불당길 82-12,경기도 광주시 남한산성면 불당리 92,37.45648777,127.2085523,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 상번천리 산9-4",1,,경기도 광주시 남한산성면 상번천리 산9-4,37.45633357,127.2665287,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 82-24",1,경기도 광주시 남한산성면 불당길 82-24,경기도 광주시 남한산성면 불당리 94,37.45655402,127.2076812,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"천진암로653-27",1,경기도 광주시 퇴촌면 천진암로 653-27,경기도 광주시 퇴촌면 관음리 324,37.45621939,127.3364618,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 상번천리 산162",1,,경기도 광주시 남한산성면 상번천리 산162,37.45588652,127.2649787,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"천진암로641-5",1,경기도 광주시 퇴촌면 천진암로 641-5,경기도 광주시 퇴촌면 관음리 332,37.45624745,127.3350373,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성로 240-35",1,경기도 광주시 남한산성면 남한산성로 240-35,경기도 광주시 남한산성면 오전리 324-4,37.45668157,127.2255955,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 82-18",1,경기도 광주시 남한산성면 불당길 82-18,경기도 광주시 남한산성면 불당리 91-1,37.45668463,127.2083467,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"천진암로522번길85",1,경기도 광주시 퇴촌면 천진암로522번길 85,경기도 광주시 퇴촌면 관음리 727-3,37.45646263,127.3237096,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성로 240-30",1,경기도 광주시 남한산성면 남한산성로 240-30,경기도 광주시 남한산성면 오전리 325,37.45674804,127.2261147,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성로 240-33",1,경기도 광주시 남한산성면 남한산성로 240-33,경기도 광주시 남한산성면 오전리 324-1,37.4567188,127.2257759,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성로 240-33",1,경기도 광주시 남한산성면 남한산성로 240-33,경기도 광주시 남한산성면 오전리 324-1,37.4567188,127.2257759,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성로 240-33",1,경기도 광주시 남한산성면 남한산성로 240-33,경기도 광주시 남한산성면 오전리 324-1,37.4567188,127.2257759,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"천진암로630",1,경기도 광주시 퇴촌면 천진암로 630,경기도 광주시 퇴촌면 관음리 351-5,37.45650924,127.3335204,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"천진암로630",1,경기도 광주시 퇴촌면 천진암로 630,경기도 광주시 퇴촌면 관음리 351-5,37.45650924,127.3335204,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 불당리 397",1,,경기도 광주시 남한산성면 불당리 397,37.45699947,127.2180102,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"남한산성면 불당리 258-3",1,경기도 광주시 남한산성면 불당길37번길 2,경기도 광주시 남한산성면 불당리 258-3,37.4567749,127.2126184,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 37번길 2",1,경기도 광주시 남한산성면 불당길37번길 2,경기도 광주시 남한산성면 불당리 258-3,37.45685751,127.2126514,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 37번길 2",1,경기도 광주시 남한산성면 불당길37번길 2,경기도 광주시 남한산성면 불당리 258-3,37.45685751,127.2126514,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 37번길 2",1,경기도 광주시 남한산성면 불당길37번길 2,경기도 광주시 남한산성면 불당리 258-3,37.45685751,127.2126514,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 37번길 2",1,경기도 광주시 남한산성면 불당길37번길 2,경기도 광주시 남한산성면 불당리 258-3,37.45685751,127.2126514,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"불당길 37번길 2",1,경기도 광주시 남한산성면 불당길37번길 2,경기도 광주시 남한산성면 불당리 258-3,37.45685751,127.2126514,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"수하길 11번길 9",1,경기도 광주시 수하길11번길 9,경기도 광주시 송정동 72-13,37.41628191,127.2615969,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"탄벌동 583-5",1,,경기도 광주시 탄벌동 583-5,37.41622448,127.2301499,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"송정동 58-15",1,경기도 광주시 광주대로105번길 6,경기도 광주시 송정동 58-15,37.41622813,127.2592037,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"탄벌동 37-4",1,경기도 광주시 벌원길 63-12,경기도 광주시 탄벌동 37-4,37.41624997,127.2489242,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"수하길 11번길 7-9",1,경기도 광주시 수하길11번길 7-9,경기도 광주시 송정동 72-21,37.41634273,127.2612348,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"송정동 107-10",1,경기도 광주시 광주대로105번길 22-40,경기도 광주시 송정동 107-10,37.41627638,127.257724,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"송정동 107-10",1,경기도 광주시 광주대로105번길 22-40,경기도 광주시 송정동 107-10,37.41627638,127.257724,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"사기막길 155",1,경기도 광주시 사기막길 155,경기도 광주시 탄벌동 653-4,37.41651744,127.229262,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"사기막길 155",1,경기도 광주시 사기막길 155,경기도 광주시 탄벌동 653-4,37.41651744,127.229262,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"경안동 108-46",1,,경기도 광주시 송정동 580,37.4163324,127.2525845,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"양지길55번길22-4",1,경기도 광주시 초월읍 양지길55번길 22-4,경기도 광주시 초월읍 무갑리 238,37.41621732,127.3231897,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"송정동 59-17",1,경기도 광주시 광주대로105번길 14-10,경기도 광주시 송정동 59-17,37.4163376,127.2585827,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"경수길100번길28",1,경기도 광주시 초월읍 경수길100번길 28,경기도 광주시 초월읍 지월리 312-3,37.41639332,127.2946626,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"중앙로 175번길 34",1,경기도 광주시 중앙로175번길 34,경기도 광주시 송정동 117-8,37.41647471,127.2535401,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로630",1,경기도 광주시 초월읍 산수로 630,경기도 광주시 초월읍 지월리 67-1,37.41653245,127.3060151,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로630",1,경기도 광주시 초월읍 산수로 630,경기도 광주시 초월읍 지월리 67-1,37.41653245,127.3060151,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"사기막길 95번길 105",1,경기도 광주시 사기막길95번길 105,경기도 광주시 탄벌동 667,37.41619857,127.223211,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"사기막길 95번길 105",1,경기도 광주시 사기막길95번길 105,경기도 광주시 탄벌동 667,37.41619857,127.223211,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"중앙로 175번길 36-2",1,경기도 광주시 중앙로175번길 36-2,경기도 광주시 송정동 118-30,37.41657261,127.2533471,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"탄벌동 39-6",1,경기도 광주시 파발로 207-5,경기도 광주시 탄벌동 39-6,37.41652951,127.2488122,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"지월로93번길31",1,경기도 광주시 초월읍 지월로93번길 31,경기도 광주시 초월읍 지월리 354-2,37.41640363,127.2979161,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"수하길 11번길 13",1,경기도 광주시 수하길11번길 13,경기도 광주시 송정동 72-9,37.41658897,127.2617068,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"삼지곡길 56-16",1,경기도 광주시 삼지곡길56-16,경기도 광주시 삼동 139-2 태양빌리지,37.41687772,127.2033651,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"초월읍 지월리 711-88",1,,경기도 광주시 초월읍 지월리 711-88,37.4165553,127.2856379,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"초월읍 지월리 711-88",1,,경기도 광주시 초월읍 지월리 711-88,37.4165553,127.2856379,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"초월읍 지월리 711-88",1,,경기도 광주시 초월읍 지월리 711-88,37.4165553,127.2856379,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"중앙로 175번길 40",1,경기도 광주시 중앙로175번길 40,경기도 광주시 송정동 579-4,37.41664205,127.2529284,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"현산로361번길14",1,경기도 광주시 초월읍 현산로361번길 14,경기도 광주시 초월읍 지월리 712-2,37.41662982,127.2845155,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"송정동 107-19",1,경기도 광주시 광주대로105번길 22-13,경기도 광주시 송정동 107-19,37.41663714,127.2575558,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"송정동 107-19",1,경기도 광주시 광주대로105번길 22-13,경기도 광주시 송정동 107-19,37.41663714,127.2575558,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"송정동 107-19",1,경기도 광주시 광주대로105번길 22-13,경기도 광주시 송정동 107-19,37.41663714,127.2575558,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"수하길 11번길 14-7",1,경기도 광주시 수하길11번길14-7,경기도 광주시 송정동 74-4 진주빌라,37.41671821,127.2622027,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"탄벌동 40",1,,경기도 광주시 탄벌동 40,37.41666719,127.2475926,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"양지길60",1,경기도 광주시 초월읍 양지길 60,경기도 광주시 초월읍 무갑리 515-3,37.41660805,127.3206104,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"양지길60",1,경기도 광주시 초월읍 양지길 60,경기도 광주시 초월읍 무갑리 515-3,37.41660805,127.3206104,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"탄벌동 38-7",1,경기도 광주시 파발로 205,경기도 광주시 탄벌동 38-7,37.41672693,127.2491969,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"수하길 11번길 14-15",1,경기도 광주시 수하길11번길 14-15,경기도 광주시 송정동 75-3,37.41678339,127.2625409,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"현산로361번길12",1,경기도 광주시 초월읍 현산로361번길 12,경기도 광주시 초월읍 지월리 712-10,37.41680074,127.2844687,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"산수로635",1,경기도 광주시 초월읍 산수로 635,경기도 광주시 초월읍 지월리 66,37.41684252,127.3051084,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"삼지곡길 94-13",1,경기도 광주시 삼지곡길 94-13,경기도 광주시 삼동 130,37.417051,127.2048658,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"송정동 107-20",1,경기도 광주시 중앙로 194-8,경기도 광주시 송정동 107-20,37.41678123,127.2575902,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"수하길 19번길 19-1",1,경기도 광주시 수하길19번길19-1,경기도 광주시 송정동 78-4 현대빌라,37.41684153,127.2631956,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"무갑길124번길69",1,경기도 광주시 초월읍 무갑길124번길 69,경기도 광주시 초월읍 무갑리 228,37.41676542,127.3260768,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"수하길 19번길 21",1,경기도 광주시 수하길19번길21,경기도 광주시 송정동 78-8 송정아트빌,37.41692452,127.2634998,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"설월길60번길11",1,경기도 광주시 초월읍 설월길60번길 11,경기도 광주시 초월읍 지월리 807-15,37.42823148,127.2838065,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"송정동 413",1,경기도 광주시 중앙로346번길 42,경기도 광주시 송정동 413,37.42816712,127.2630066,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"송정동 413",1,경기도 광주시 중앙로346번길 42,경기도 광주시 송정동 413,37.42816712,127.2630066,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"송정동 413",1,경기도 광주시 중앙로346번길 42,경기도 광주시 송정동 413,37.42816712,127.2630066,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"중앙로 319번길 10-7",1,경기도 광주시 중앙로319번길 10-7,경기도 광주시 송정동 387-4,37.42832704,127.2569027,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"목현동 234",1,경기도 광주시 용샘길 118,경기도 광주시 목현동 234,37.42830957,127.2240064,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"목현동 234",1,경기도 광주시 용샘길 118,경기도 광주시 목현동 234,37.42830957,127.2240064,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"목현동 234",1,경기도 광주시 용샘길 118,경기도 광주시 목현동 234,37.42830957,127.2240064,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"용샘길 118",1,경기도 광주시 용샘길 118,경기도 광주시 목현동 234,37.42837718,127.2239771,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"용샘길 118",1,경기도 광주시 용샘길 118,경기도 광주시 목현동 234,37.42837718,127.2239771,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"용샘길 118",1,경기도 광주시 용샘길 118,경기도 광주시 목현동 234,37.42837718,127.2239771,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"행정타운로 138번길 15",1,경기도 광주시 행정타운로138번길 15,경기도 광주시 회덕동 310-1,37.42842018,127.2445633,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"설월길60번길9-1",1,경기도 광주시 초월읍 설월길60번길 9-1,경기도 광주시 초월읍 지월리 807-16,37.42833864,127.2836473,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"설월길60번길13",1,경기도 광주시 초월읍 설월길60번길 13,경기도 광주시 초월읍 지월리 807-3,37.42835817,127.2838957,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"행정타운로 63-4",1,경기도 광주시 행정타운로 63-4,경기도 광주시 송정동 356-5,37.42843942,127.2504273,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"행정타운로 63-4",1,경기도 광주시 행정타운로 63-4,경기도 광주시 송정동 356-5,37.42843942,127.2504273,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"행정타운로 63-4",1,경기도 광주시 행정타운로 63-4,경기도 광주시 송정동 356-5,37.42843942,127.2504273,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"행정타운로 63-4",1,경기도 광주시 행정타운로 63-4,경기도 광주시 송정동 356-5,37.42843942,127.2504273,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"행정타운로 63-4",1,경기도 광주시 행정타운로 63-4,경기도 광주시 송정동 356-5,37.42843942,127.2504273,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"행정타운로 63-4",1,경기도 광주시 행정타운로 63-4,경기도 광주시 송정동 356-5,37.42843942,127.2504273,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"행정타운로 63-4",1,경기도 광주시 행정타운로 63-4,경기도 광주시 송정동 356-5,37.42843942,127.2504273,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"행정타운로 63-4",1,경기도 광주시 행정타운로 63-4,경기도 광주시 송정동 356-5,37.42843942,127.2504273,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"중앙로 319번길 10-28",1,경기도 광주시 중앙로319번길 10-28,경기도 광주시 송정동 389-12,37.42842843,127.2572633,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 155-20",1,경기도 광주시 이배재로 155-20,경기도 광주시 목현동 16-15,37.42846996,127.2368682,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 155-20",1,경기도 광주시 이배재로 155-20,경기도 광주시 목현동 16-15,37.42846996,127.2368682,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 155-20",1,경기도 광주시 이배재로 155-20,경기도 광주시 목현동 16-15,37.42846996,127.2368682,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"회덕길 1",1,경기도 광주시 회덕길 1,경기도 광주시 회덕동 424-9,37.4284783,127.2409697,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 179-79",1,경기도 광주시 이배재로 179-79,경기도 광주시 목현동 25-55,37.42849992,127.234529,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"설월길89",1,경기도 광주시 초월읍 설월길 89,경기도 광주시 초월읍 지월리 760-45,37.4284313,127.2810928,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"설월길89",1,경기도 광주시 초월읍 설월길 89,경기도 광주시 초월읍 지월리 760-45,37.4284313,127.2810928,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"중앙로 338-47",1,경기도 광주시 중앙로338-47,경기도 광주시 송정동 407-48 신안팰리스,37.4284761,127.2605621,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"중앙로 338-47",1,경기도 광주시 중앙로338-47,경기도 광주시 송정동 407-48 신안팰리스,37.4284761,127.2605621,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"설월길36번길15-55",1,경기도 광주시 초월읍 설월길36번길 15-55,경기도 광주시 초월읍 지월리 793-1,37.42819106,127.2860667,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"설월길36번길15-55",1,경기도 광주시 초월읍 설월길36번길 15-55,경기도 광주시 초월읍 지월리 793-1,37.42819106,127.2860667,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"중앙로 325",1,경기도 광주시 중앙로 325,경기도 광주시 송정동 298-2,37.42851575,127.2582567,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 140",1,경기도 광주시 이배재로 140,경기도 광주시 회덕동 269,37.42866411,127.2404367,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"중앙로 346번길 30",1,경기도 광주시 중앙로346번길30,경기도 광주시 송정동 494-21 현대하이츠빌,37.42911922,127.2625445,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"행정타운로 138번길 19",1,경기도 광주시 행정타운로138번길 19,경기도 광주시 회덕동 310-5,37.42868206,127.2446511,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"행정타운로 95-6",1,경기도 광주시 행정타운로 95-6,경기도 광주시 회덕동 381-2,37.42868338,127.2476905,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"중앙로 319번길 4-13",1,경기도 광주시 중앙로319번길 4-13,경기도 광주시 송정동 389-5,37.42864616,127.2574984,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 163-9",1,경기도 광주시 이배재로 163-9,경기도 광주시 목현동 16-2,37.42879783,127.2374073,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 163-9",1,경기도 광주시 이배재로 163-9,경기도 광주시 목현동 16-2,37.42879783,127.2374073,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"이배재로 163-9",1,경기도 광주시 이배재로 163-9,경기도 광주시 목현동 16-2,37.42879783,127.2374073,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
"설월길60번길39",1,경기도 광주시 초월읍 설월길60번길 39,경기도 광주시 초월읍 지월리 760-74,37.42871706,127.2821522,2015,한전주,031-760-2173,경기도 광주시청,2019-08-23
